"fips","median_cases","median_ratiocases","median_total_population","median_population_density","median_deaths","mean_D_stay_at_home_effective","median_days_stay_at_home_effective","median_mean_temp","median_dewpoint","median_life_expectancy","median_years_of_potential_life_lost_rate","median_age_adjusted_death_rate","median_percent_fair_or_poor_health","median_percent_low_birthweight","median_average_number_of_physically_unhealthy_days","median_percent_adults_with_diabetes","median_num_hiv_cases","median_percent_adults_with_obesity","median_food_environment_index","median_num_food_insecure","median_percent_excessive_drinking","median_percent_uninsured","median_num_primary_care_physicians","median_preventable_hospitalization_rate","median_percentile_rank_social_vulnerability","median_percentile_rank_socioeconomic_theme","median_percentile_rank_below_poverty","median_percentile_rank_unemployed","median_percentile_rank_per_capita_income","median_percentile_rank_no_highschool_diploma","median_percentile_rank_household_comp_disability_theme","median_percentile_rank_age_65_and_older","median_percentile_rank_age_17_and_younger","median_percentile_rank_disabled","median_percentile_rank_single_parent_households","median_percentile_rank_minority_status_and_language_theme","median_percentile_rank_minorities","median_percentile_rank_limited_english_abilities","median_percentile_rank_housing_and_transportation","median_percentile_percentile_rank_multi_unit_housing","median_percentile_rank_mobile_homes","median_percentile_rank_overcrowding","median_percentile_rank_no_vehicle","median_percentile_rank_institutionalized_in_group_quarters"
"51770",814,0.00819498837197596,99329,2335.73426210379,11,0.988142292490119,123,19.6111111111111,57.1,74.030530543,10931.774182,538.92798613,19.689716831,9.8439145839,4.1694854743,11.6,372,34.9,6.9,16330,16.94462111,12.673621678,90,4276,0.8058,0.6839,0.8313,0.5813,0.5521,0.6014,0.6975,0.2585,0.4231,0.6673,0.9204,0.8415,0.8067,0.7635,0.7157,0.95,0.0223,0.4394,0.964,0.5482
"51775",139,0.00549624357453539,25290,1751.34714213154,3,1,126,19.6666666666667,57.4,75.066892734,8956.4014247,465.72684871,13.475167975,7.1030640669,3.3888591893,8.8,26,27,7.9,2440,19.18004785,8.5306586703,26,4067,0.3658,0.1818,0.1181,0.2502,0.199,0.3397,0.3448,0.5524,0.1566,0.2926,0.8214,0.4935,0.4686,0.5205,0.7609,0.9373,0.219,0.4279,0.5193,0.9198
"51790",143,0.00590080052818354,24234,1213.90745721475,0,1,127,16.8888888888889,55.9,75.060511696,9456.6009574,490.25890404,15.540419733,8.6867023466,3.6243942345,13.9,40,31.1,8.3,2930,16.731540776,10.087719298,12,3728,0.46,0.3556,0.5075,0.2502,0.3263,0.4327,0.5619,0.7991,0.0939,0.5718,0.6256,0.4734,0.547,0.4129,0.5813,0.9115,0.0181,0.283,0.6425,0.83
"51800",961,0.0110382375575746,87061,218.114198641715,45.5,0.965116279069767,119.5,19.8333333333333,61.7,78.320449947,6614.8736002,346.60905936,16.601173219,9.1816613261,3.6378423,13.8,170,32.4,7.7,11810,16.957292714,8.7651792818,82,5765,0.3266,0.3123,0.2375,0.5699,0.1436,0.4467,0.4852,0.1394,0.8259,0.1547,0.8911,0.6498,0.8832,0.3779,0.1799,0.7791,0.1025,0.2292,0.5801,0.1293
"51810",2999,0.00666840102905502,449733,1837.74642674118,39,0.922222222222222,114.5,19.75,59.65,80.586842124,5718.0728237,286.90605192,11.786793793,7.9701120797,3.0696009638,9.5,827,26.9,8.7,43640,20.94612303,8.9489364723,334,4637,0.1926,0.0895,0.0716,0.3531,0.0799,0.0891,0.1735,0.1038,0.54,0.0831,0.7962,0.7752,0.7816,0.6705,0.2404,0.8946,0.0331,0.2773,0.1907,0.5871
"51820",166,0.00776935317794627,21366,1421.54020801528,3,1,125,16.8333333333333,55.6,76.192313065,8335.8955615,464.2644615,17.427630068,8.8421052632,3.9365356702,19.9,33,39.3,8,2770,16.670463574,11.856922058,21,3507,0.6215,0.4903,0.5189,0.2588,0.6017,0.5489,0.8666,0.5435,0.6234,0.4419,0.9592,0.6816,0.609,0.6969,0.4358,0.8742,0.0968,0.5021,0.8376,0.1032
"51840",391,0.0142966836081758,27349,2961.46610954089,4,0.99601593625498,124,16.5,53.5,78.254810851,7052.5873362,354.89906539,16.545180452,8.2787832114,3.6999539031,8.1,64,33.9,8.4,2920,18.124896549,15.09835194,72,5099,0.717,0.4075,0.4285,0.2588,0.3095,0.6769,0.4031,0.2732,0.5027,0.3709,0.7603,0.8819,0.7233,0.937,0.9405,0.928,0.0258,0.9118,0.9198,0.7338
"53001",371,0.0194240837696335,19100,9.92220883757521,2,1,128,17.3333333333333,39.9,80.070174224,5818.4327182,323.1521544,23.416773969,7.225758143,4.3175848607,10.3,15,36.9,8.6,1470,16.142726551,12.672961577,9,1313,0.8981,0.8535,0.8586,0.3964,0.9328,0.9911,0.4712,0.0357,0.9965,0.0611,0.9042,0.986,0.95,0.9949,0.7705,0.6702,0.767,0.9936,0.2763,0.3362
"53003",24,0.00108533441866775,22113,34.7644184251771,2,1,133.5,17.2222222222222,41.8,79.496561332,7107.4141735,348.16499315,15.313680443,6.1713600959,3.9360720252,12.5,18,32,7.9,2790,17.199009837,6.5110065633,19,2857,0.4502,0.4448,0.4212,0.6937,0.3878,0.2999,0.7864,0.8055,0.2795,0.7749,0.5466,0.213,0.3174,0.1882,0.475,0.6609,0.5498,0.5591,0.5645,0.1531
"53005",3336,0.017790197260011,187519,110.317953939679,108,0.980842911877395,125,17.7777777777778,42.7,80.256680719,5676.15664,287.56641847,16.096464884,6.5538764783,3.8728946553,8.9,102,30.9,8.3,20210,18.320323576,7.6259052892,135,4336,0.525,0.2993,0.3852,0.4502,0.1754,0.3292,0.538,0.1589,0.9067,0.2763,0.7224,0.8367,0.6753,0.8854,0.5731,0.8978,0.4518,0.8777,0.2939,0.1547
"53007",749.5,0.0100252805607202,74761,25.5927686521627,8,0.931159420289855,118.5,15.4444444444444,38.65,81.090916125,5089.0035254,259.44163826,17.163928551,6.087367923,3.8325033283,6.5,53,26.6,8.4,7110,19.491539975,9.2914514736,90,2102,0.7202,0.4715,0.3002,0.4957,0.3649,0.7176,0.4024,0.5237,0.7281,0.1789,0.4763,0.8746,0.7103,0.9338,0.8914,0.8615,0.489,0.8236,0.7475,0.4202
"53009",79,0.00108265153695405,72969,41.9681308169507,0,0.984674329501916,126,12.0555555555556,47.2,79.432548835,6981.1611722,334.06070958,16.223041389,5.9593975115,4.2114045142,11.8,69,29.2,7.2,10670,15.916302155,8.9611038512,74,1915,0.582,0.4349,0.5014,0.7931,0.3107,0.1598,0.6151,0.9691,0.0599,0.8418,0.2853,0.5565,0.5193,0.5801,0.7329,0.7482,0.5934,0.5508,0.6705,0.3945
"53011",1546,0.00342875138891045,450893,717.501099302781,37,0.937956204379562,119.5,15.6111111111111,47.1,80.305189295,5455.1132436,272.8377442,13.733517574,6.1735131343,3.4492292182,10.1,655,30.5,8.1,52750,18.534001982,6.9983762353,335,3715,0.3308,0.2178,0.1563,0.5552,0.1493,0.1748,0.3413,0.1748,0.8351,0.2343,0.5747,0.7479,0.5731,0.8344,0.3534,0.8857,0.2114,0.759,0.2763,0.121
"53013",10,0.0025182573659028,3971,4.57180561725816,0,0.958955223880597,122.5,15.6388888888889,39.95,77.729332876,9048.3855266,433.20317753,17.601915364,9.2741935484,4.1799862072,11.4,9,35.3,7.3,520,16.077271405,6.3541666667,3,1538,0.5673,0.4642,0.4438,0.767,0.3368,0.3085,0.5931,0.9647,0.1047,0.8418,0.2165,0.5654,0.4158,0.6988,0.6431,0.1939,0.4779,0.7007,0.8322,0.5893
"53015",408.5,0.00397164913372353,102854,90.1882830264699,4,0.988461538461539,126.5,14.6111111111111,50.3,76.918655778,8521.2198972,412.34221031,18.568090973,6.233094202,4.1442429404,11.4,122,34.7,7.3,14510,17.959298313,6.6139451213,70,3483,0.752,0.602,0.5791,0.8259,0.4613,0.4467,0.8714,0.5753,0.5708,0.8325,0.5998,0.6208,0.4995,0.7046,0.6874,0.8405,0.5046,0.5747,0.7284,0.2248
"53017",707,0.0176304830303484,40101,22.0424525024876,7,1,128,16.6666666666667,38.3,82.835838809,4236.8577759,235.77253731,18.061982065,5.6422897836,4.0284613734,8.1,12,32.4,7.5,3720,19.039677095,11.314519667,8,3011,0.7459,0.4791,0.354,0.2588,0.524,0.7644,0.9175,0.3346,0.8972,0.6673,0.7953,0.9032,0.7507,0.958,0.5457,0.5969,0.7335,0.9682,0.2038,0.1194
"53021",3163,0.0360209543332195,87810,70.7235358868819,45,0.977186311787072,125,17.3888888888889,43.3,81.381631069,4852.9651189,258.96878244,20.8635398,6.0113154173,4.0228561336,9.9,70,33.1,8.6,6340,18.305485627,11.644394253,22,3843,0.8848,0.7367,0.5466,0.4957,0.7523,0.9577,0.5228,0.0083,0.9901,0.0681,0.9825,0.9774,0.9249,0.9901,0.8886,0.8239,0.5387,0.9876,0.3626,0.617
"53025",1111,0.0120069166756728,92530,34.5326134634379,8,0.962546816479401,123,17,39.2,79.026790998,6822.3077605,340.85483174,20.708867493,6.0988433228,4.2928306589,11,39,34.3,8.1,8820,16.548753634,12.531071611,40,2648,0.9137,0.8284,0.5791,0.7752,0.7972,0.9376,0.6113,0.1165,0.9723,0.2203,0.8443,0.9494,0.8494,0.9876,0.858,0.717,0.9144,0.965,0.4358,0.2012
"53027",72.5,0.00101778669998456,71233,37.4654399233169,1,0.958955223880597,122.5,13.0833333333333,49.65,76.787198669,8816.4751755,432.86591569,17.606658407,7.2832802846,4.434409936,13.2,78,35.8,7,10200,17.935271443,8.9202566453,25,3888,0.8478,0.6555,0.5613,0.9379,0.5365,0.4327,0.7813,0.659,0.3047,0.7749,0.6593,0.7179,0.5734,0.7902,0.9226,0.7622,0.5202,0.7564,0.6425,0.7759
"53033",12809,0.00615950566228271,2079550,982.964032840959,652,0.914590747330961,116,14.2222222222222,47.2,82.375965502,4485.4698712,233.02251676,10.941285789,6.6044585626,3.0508980827,7.2,6773,22,8.3,244170,19.572371999,6.2430302119,2641,2845,0.2818,0.1047,0.1872,0.3158,0.0118,0.1238,0.0159,0.0965,0.2875,0.0535,0.2053,0.8988,0.788,0.9102,0.8453,0.9908,0.0723,0.8064,0.8898,0.4419
"53035",415,0.00161172559497918,257488,651.655050237416,3,0.944852941176471,120.5,12.8611111111111,48.55,80.222275212,5511.2068648,286.22580325,13.824952372,6.3519313305,3.6425461891,8.1,298,30.6,7.9,30000,18.785271253,5.2741864412,172,2434,0.3155,0.1573,0.1678,0.5256,0.0844,0.0465,0.2359,0.3575,0.3056,0.5288,0.4623,0.5215,0.603,0.4349,0.6835,0.8625,0.3973,0.5084,0.4537,0.6457
"53037",303,0.00708192123407736,42785,18.6240399368083,2,0.941391941391941,120,14.3888888888889,39.8,81.465059902,5296.1645908,265.2261465,15.218755503,5.8286516854,3.8813062179,6.5,29,27.4,7,6500,21.701443263,8.1906282694,27,1614,0.4362,0.5018,0.7902,0.4823,0.4358,0.2553,0.0252,0.2401,0.0637,0.2846,0.2066,0.5839,0.4998,0.6479,0.8507,0.88,0.3566,0.6784,0.4537,0.8437
"53039",87,0.00415671285236503,20930,11.1827321884635,3,0.966165413533835,123.5,16.4166666666667,44.5,80.706076531,6959.809744,333.71135352,17.481533341,6.6995768688,4.369731321,11.2,13,29.4,7.2,2650,16.702550571,9.9715616869,15,3152,0.5708,0.4887,0.5014,0.3018,0.5839,0.5374,0.6578,0.8138,0.2483,0.7692,0.3868,0.7354,0.5393,0.8462,0.4212,0.4413,0.6418,0.9293,0.1404,0.2315
"53041",145,0.00191484866092652,75724,31.5148168762207,3,0.969811320754717,124,14.4444444444444,50.7,77.654794802,7318.2189016,379.78629726,17.398812654,6.5004022526,4.158835673,10.4,52,34.7,7.4,10410,15.002708195,8.8065099458,35,3203,0.8115,0.6574,0.5387,0.8259,0.6027,0.5068,0.8332,0.7211,0.418,0.8707,0.4836,0.6714,0.5014,0.788,0.8109,0.738,0.7733,0.7313,0.5193,0.3556
"53043",9,0.000871586287042417,10326,4.46909607525934,0,0.969811320754717,124,12.7777777777778,39.2,80.720036913,6209.840743,310.86938243,14.832455778,5.7388809182,3.6006597255,12.4,8,30.7,6.8,1260,17.384118745,6.829206025,4,4780,0.2286,0.2649,0.4438,0.1573,0.4142,0.2066,0.6772,0.9137,0.3808,0.8284,0.1223,0.2865,0.2945,0.3454,0.1461,0.1102,0.7424,0.5285,0.0786,0.2404
"53045",112,0.00183426138224697,61060,63.6446771155948,1,0.977186311787072,125,13.2222222222222,48.7,78.936255837,6893.9557922,343.51224513,15.806104191,5.6586893312,4.1955735967,12.1,79,35.8,8,8030,18.416376819,9.0907137177,17,2944,0.6632,0.6183,0.5855,0.8918,0.3983,0.489,0.7084,0.8182,0.1538,0.8819,0.4304,0.7198,0.5479,0.8176,0.4419,0.3219,0.7574,0.7023,0.1907,0.4569
"53047",690,0.0167074263299354,41299,7.84235888678242,5,1,129,16.3888888888889,38.8,78.7030232,7224.0226329,360.36142034,18.305381402,6.905370844,4.5110351897,10.8,25,32.9,7.3,5840,14.684130391,14.912088942,31,2936,0.9077,0.7596,0.7991,0.6714,0.6351,0.73,0.9271,0.7469,0.5848,0.6673,0.7316,0.8828,0.7386,0.9236,0.7599,0.4479,0.7558,0.8972,0.2939,0.6272
"53051",36,0.00276901776786401,13001,9.28477630806425,0,1,133,12.2222222222222,41.9,77.238157465,8591.4198591,376.73457528,16.812173199,7.5630252101,4.3203409304,13.9,10,39.9,6.8,1870,18.082749992,8.0248801876,7,2558,0.6348,0.6266,0.7431,0.7752,0.5091,0.3601,0.8672,0.9096,0.2225,0.9,0.5371,0.3512,0.3916,0.3607,0.5256,0.4626,0.7389,0.7924,0.4358,0.15
"53053",5061,0.00607638888888889,832896,499.189313577622,132,0.933852140077821,127,13.8888888888889,50.1,78.848838831,6552.9602633,338.08035448,15.840618578,6.6998788878,4.0123489685,9.5,1393,31.1,7.5,111260,19.102553331,6.8882679089,636,3241,0.5253,0.2983,0.3066,0.6361,0.1675,0.2286,0.3572,0.1235,0.7065,0.3133,0.6985,0.8169,0.7154,0.8138,0.723,0.9175,0.2795,0.7157,0.4877,0.533
"53055",28,0.00174389636273044,16056,92.3228661398661,0,0.988416988416988,127,12.5555555555556,48.7,85.494186503,4088.12891,185.9425913,13.105263436,2.8911564626,3.7165686221,5.6,21,18.3,8.7,1730,18.220741726,9.0753732686,13,1113,0.1092,0.0567,0.2127,0.2588,0.0204,0.0204,0.1032,0.9873,0.0089,0.2595,0.0821,0.5059,0.3884,0.6266,0.2448,0.4183,0.2346,0.8332,0.2496,0.2633
"53061",3903,0.00514467164657173,758649,363.586159263388,167,0.80564263322884,97,12.1666666666667,46.9,80.374691011,5374.9730492,277.12961805,14.403971122,6.0470009483,3.7008022462,8.2,1017,28.9,8.4,79670,18.96049198,6.2076401725,421,2918,0.2961,0.1394,0.1143,0.4094,0.0723,0.1687,0.107,0.0933,0.5912,0.185,0.4766,0.8249,0.6784,0.8631,0.5384,0.9472,0.2404,0.7705,0.3473,0.3021
"53063",2356,0.00484914347578207,485859,275.440064119114,44,0.901754385964912,114,12.7777777777778,37.7,78.498307053,6745.7921214,347.13749813,13.011773362,7.1585955837,3.79960052,9.4,558,28,7.7,69230,18.205300877,6.0024980151,455,2820,0.4903,0.3333,0.4947,0.5552,0.3133,0.0926,0.2983,0.2467,0.4903,0.4639,0.5571,0.5823,0.4728,0.6734,0.7854,0.9478,0.2499,0.4397,0.7284,0.7058
"53065",62.5,0.00142876737381127,43744,17.6572930200074,1,0.988461538461539,126.5,12.4722222222222,39.1,79.498063956,6465.8926624,329.92074689,17.331614429,6.4673383165,4.4052234366,11,19,31.1,6.9,6180,15.256547359,7.8533571491,31,2958,0.5256,0.5823,0.5536,0.7561,0.6192,0.3085,0.716,0.7943,0.4702,0.7873,0.2445,0.3442,0.4371,0.304,0.4148,0.4932,0.8138,0.7367,0.234,0.0917
"53067",531,0.00199390937663108,266311,368.619311757277,8,0.955390334572491,122,13.5,47.2,80.329401654,5579.1045716,285.4459735,13.463376434,6.2227324914,3.7231884187,10.3,274,30.1,7.8,33070,18.496567262,6.0670986396,280,2833,0.3435,0.2496,0.263,0.7036,0.1353,0.0672,0.1923,0.2833,0.4308,0.2662,0.5813,0.7109,0.6259,0.7265,0.4976,0.8459,0.4429,0.5212,0.3814,0.3375
"53071",288,0.0048153287966694,59809,47.0925486849718,3,0.924460431654676,117.5,15.5277777777778,39.55,79.822997595,6047.1416513,310.41116492,16.38565636,5.7533651759,3.8673298845,10.7,56,27.2,8.2,6640,17.269434141,7.935981608,70,2610,0.7358,0.4645,0.5536,0.4368,0.4635,0.4021,0.2569,0.4091,0.3505,0.5218,0.4113,0.8399,0.6708,0.8959,0.9764,0.8596,0.4015,0.7762,0.7972,0.921
"53075",83,0.00174758916915821,47494,21.9956218643207,0,0.996124031007752,127.5,13.0555555555556,40.05,81.022639889,4261.8473202,258.96812152,15.830827375,4.9537648613,3.9711099607,7.3,26,27.8,6.5,8760,21.020998126,6.2480101878,29,2705,0.4514,0.66,0.9628,0.7561,0.7555,0.0102,0.0019,0.0255,0.014,0.127,0.0742,0.6609,0.5769,0.6991,0.8485,0.9771,0.3037,0.1869,0.774,0.9663
"53077",9906.5,0.0399970122859646,247681,57.6737481869624,207.5,0.958955223880597,122.5,16.1111111111111,38.4,77.814563004,7714.0782752,380.97472897,23.527205674,6.7561683599,4.6457389884,11.3,241,34.9,8.5,23330,15.792624794,12.945034801,167,3770,0.9261,0.8618,0.7701,0.6937,0.7775,0.9647,0.7233,0.1235,0.971,0.2496,0.9602,0.9701,0.9099,0.9787,0.7794,0.7781,0.5202,0.9787,0.4187,0.3633
"54001",29,0.00171678901255032,16892,49.5281091943811,1,1,133,17.6666666666667,53.7,76.217178727,10037.818826,462.29331008,23.721308626,7.4852817494,5.4782806,16.7,12,37.2,7.5,2530,12.61169989,8.2136190244,7,4569,0.6613,0.8456,0.8395,0.6466,0.9,0.7644,0.6205,0.6243,0.2423,0.8669,0.4346,0.0697,0.0955,0.1372,0.6937,0.5049,0.6622,0.0993,0.9198,0.6985
"54003",634,0.00575458596933913,110173,343.061220006656,11,1,127.5,17.2222222222222,52.5,75.402861973,9959.4668732,457.05755856,20.184509742,8.0765687378,4.6540345445,12.8,144,36.8,7.9,12570,14.221677672,7.1033816822,51,5353,0.453,0.4862,0.3422,0.767,0.3075,0.5002,0.5304,0.148,0.7351,0.3521,0.8204,0.4505,0.4855,0.4368,0.3906,0.617,0.5833,0.7307,0.3298,0.0649
"54005",95,0.00401776274053711,23645,47.1453673080673,0,1,135,18.8888888888889,56.8,71.835734402,13741.691235,636.5658715,27.35259772,11.438679245,5.924763519,19.6,10,40.6,7.6,3550,12.079653522,7.188373393,8,10315,0.6979,0.8949,0.9185,0.8173,0.7733,0.8319,0.774,0.4575,0.4588,0.9936,0.4769,0.0296,0.0086,0.1137,0.6434,0.3601,0.9736,0.447,0.9621,0.0519
"54007",8,0.000553135587360852,14463,28.3137619462847,0,1,130,18.2777777777778,56.2,75.416882518,11020.59855,519.90963326,22.693274491,8.8062622309,5.3789534122,11.3,7,34.4,7.1,2170,11.553083406,8.051124172,6,3895,0.6103,0.8879,0.7599,0.9758,0.8118,0.7685,0.3391,0.7791,0.2149,0.7628,0.0592,0.0213,0.0255,0.0656,0.7135,0.2216,0.8637,0.3394,0.9023,0.5944
"54009",61.5,0.00262003152558258,23473,263.142101145636,1,1,134.5,18.2777777777778,53.2,76.531653683,8838.5988215,418.45683091,19.892111929,8.4517576664,4.9669412656,18.5,7,35.9,7.7,2860,12.838251865,5.9257022048,5,6536,0.2674,0.2697,0.3066,0.1573,0.4855,0.2923,0.3298,0.8383,0.0777,0.5559,0.3301,0.0379,0.0917,0.0608,0.7017,0.6272,0.2652,0.3206,0.9163,0.7698
"54011",325,0.00336358837957836,96623,343.829945032444,2,1,130,19.1666666666667,56.9,71.351553632,15636.045244,662.91987294,23.296008533,10.559939872,5.6443944138,14.5,147,33.3,7.3,15270,11.772898047,8.7354342151,151,4904,0.6313,0.6065,0.8198,0.4616,0.5333,0.5129,0.4903,0.4683,0.1939,0.8141,0.5406,0.3486,0.3543,0.3938,0.8367,0.8921,0.3824,0.1735,0.9701,0.7635
"54015",19,0.00210339864939666,9033,26.4170240371076,1,1,149,20.6111111111111,59.5,73.576692426,12204.280954,577.55391165,25.30153605,8.6206896552,5.5262292265,16.3,0,39.6,6.8,1450,11.522986247,8.3152880035,1,5611,0.6851,0.9612,0.8609,0.8988,0.9557,0.9694,0.6721,0.6332,0.5349,0.9742,0.0984,0.0385,0.0089,0.1449,0.4756,0.4225,0.9462,0.1821,0.8424,0.0946
"54017",26,0.00310893220136315,8363,26.1572884964256,1,1,189,16.1111111111111,52.7,79.126211493,7724.5966568,371.46141644,19.199608278,8.8114754098,4.8174251152,13.8,6,39.1,8.5,960,13.521014654,8.0273270709,2,5165,0.4161,0.7042,0.4811,0.4502,0.8415,0.8609,0.1372,0.4782,0.1162,0.8284,0.015,0.1589,0.1035,0.3037,0.5126,0.1875,0.7829,0.149,0.5495,0.8886
"54019",135.5,0.00299831828642238,45192,68.3088397882025,5,1,134.5,17.0555555555556,55.1,72.885650002,12918.665571,605.05960999,24.298844724,9.1015854375,5.6175006087,18.3,36,39.6,7.2,6470,11.18939871,8.0515005894,19,7966,0.7717,0.7975,0.7093,0.7163,0.8042,0.7482,0.8243,0.6507,0.2786,0.9825,0.5642,0.2254,0.2767,0.2518,0.8096,0.5167,0.61,0.4241,0.8071,0.7577
"54021",16.5,0.00194186183358833,8497,25.1017398951543,0,1,138.5,19.0833333333333,58.7,77.355054364,8483.7703865,439.09388042,27.207057621,7.3660714286,5.7437758169,18.7,17,39.7,7.3,1410,12.977003342,8.3489096573,3,6422,0.7539,0.9341,0.9217,0.88,0.9452,0.7841,0.0723,0.2833,0.0092,0.7749,0.1372,0.6367,0.5244,0.7116,0.7536,0.2843,0.8567,0.1067,0.774,0.985
"54025",85,0.00238898257448005,35580,34.8942318670729,3,1,129,15.7222222222222,54.2,75.872643141,9465.1188475,458.43621952,21.700663159,7.83847981,5.1911869734,15.7,34,33.1,7.5,4750,12.633163035,8.4741337511,45,4914,0.5482,0.6842,0.6705,0.6466,0.5855,0.6635,0.6234,0.8383,0.1754,0.8214,0.3368,0.2283,0.2391,0.2945,0.4922,0.284,0.6845,0.4059,0.6587,0.4855
"54027",88,0.0037518652739288,23455,36.6258630774904,1,1,145,16.7222222222222,53.4,76.178617018,10675.61922,448.04430542,21.991300208,8.8535031847,5.2375419807,13.7,15,40.9,6.8,3120,12.781524686,9.5084340032,6,4926,0.588,0.7536,0.5791,0.6078,0.823,0.8058,0.595,0.6909,0.2521,0.9491,0.2381,0.0971,0.0815,0.1999,0.6422,0.2859,0.6979,0.4378,0.788,0.5833
"54029",97,0.00323074873434586,30024,363.445849912202,0,1,129,17.4444444444444,50.2,74.917900032,10245.866004,496.21992285,21.143429766,9.1304347826,5.1031314799,15.7,7,42.4,7.4,3880,12.719627354,7.1902023616,16,6148,0.3333,0.4785,0.4212,0.4616,0.5174,0.5002,0.5072,0.7593,0.1853,0.7539,0.3346,0.2598,0.1993,0.3932,0.2474,0.6565,0.3518,0.1124,0.7835,0.1044
"54033",183,0.0026608505997819,68775,165.321539324515,1,1,129,17.6111111111111,53,75.252213501,10142.170126,484.18102449,20.61796501,9.7745750185,4.9923392091,16.6,46,33.6,8,8340,13.672080064,7.5993186439,78,4900,0.4008,0.4935,0.5107,0.5699,0.3932,0.4664,0.6024,0.5435,0.3604,0.7749,0.4632,0.1149,0.1783,0.1398,0.5094,0.6074,0.4429,0.3976,0.8472,0.2582
"54035",153,0.00523990547621494,29199,62.8805866266677,19,0.984555984555985,125,17.8333333333333,57.6,75.935325448,9192.1587133,436.21604077,22.854920365,9.0786516854,5.1684456362,14.5,9,41.9,7.9,3640,12.58024648,7.1744216272,9,5120,0.2808,0.4852,0.4508,0.3018,0.6294,0.5339,0.3932,0.6753,0.3941,0.7068,0.1178,0.0194,0.0213,0.0649,0.3668,0.1404,0.7335,0.5142,0.8322,0.0627
"54037",284,0.00511426050314239,55531,264.867297500384,4,0.973384030418251,124,16.8888888888889,51.9,77.570949746,7602.0254684,388.3138735,18.482472575,7.4857000746,4.5114127009,9.2,47,33,8.8,5260,16.457633327,6.4739291967,33,4492,0.2385,0.2862,0.2003,0.6078,0.0942,0.3919,0.1875,0.1885,0.5594,0.2595,0.5454,0.4639,0.5075,0.4413,0.2703,0.5737,0.3629,0.3785,0.1261,0.623
"54039",709.5,0.00374137821932544,189636,210.325407679634,20,0.984615384615385,125.5,18.2777777777778,55.8,73.433080769,12348.05652,551.31368779,21.815695051,10.302444414,4.8057771045,16.3,306,37.6,7.4,26150,12.31670479,7.031087436,241,5496,0.4756,0.4005,0.5189,0.4368,0.2486,0.4467,0.6886,0.5944,0.2375,0.7994,0.6291,0.2716,0.4161,0.1993,0.653,0.78,0.5046,0.192,0.8848,0.4499
"54043",87,0.00404990224373894,21482,49.1535603030472,0,1,138,19.5555555555556,58.6,71.875762386,14289.481063,621.86670481,25.491237212,11.028144744,5.8237432454,19.8,0,40,7.8,3320,11.834658652,8.0066722269,9,7957,0.533,0.8399,0.9048,0.5256,0.8599,0.836,0.6074,0.4782,0.4982,0.992,0.1786,0.0255,0.006,0.0987,0.377,0.1722,0.9274,0.2681,0.9064,0.0255
"54045",112,0.00318489450036968,35166,77.500681999467,3,1,128,18.7222222222222,58.5,70.084342636,15459.264483,750.91397218,25.504138946,10.839292435,5.8111052202,20.8,9,41.8,7.5,5450,11.838799141,7.8077728648,16,14383,0.6447,0.8956,0.7599,0.9424,0.7635,0.8797,0.547,0.4782,0.2665,0.9933,0.3352,0.0764,0.0853,0.1598,0.5804,0.2996,0.8434,0.1783,0.9411,0.4222
"54047",48.5,0.00239234449760766,20273,38.0030887220895,0,1,134.5,16.3611111111111,54.35,68.587128082,18952.417845,840.19176748,32.176727494,12.10592686,6.5365145451,19.5,14,43.9,6.9,3930,9.7056378125,9.8348139922,5,8430,0.9389,0.9965,0.9904,0.951,0.986,0.9927,0.6937,0.6049,0.1184,0.9978,0.5447,0.3986,0.3996,0.4244,0.958,0.2436,0.9086,0.609,0.9742,0.8863
"54049",171,0.00301502221595317,56716,183.699382096479,2,1,129.5,17.6388888888889,53.1,76.108883024,8592.4011064,442.21475945,20.074223444,9.6445551279,5.0297359414,12.2,26,34.8,7.8,7270,14.351279779,6.5624578898,30,7963,0.3464,0.4537,0.5664,0.3792,0.5005,0.3827,0.2783,0.5845,0.2057,0.5005,0.4368,0.226,0.2636,0.2671,0.5072,0.5253,0.4667,0.3499,0.6297,0.5782
"54051",113,0.00349888531087441,32296,105.739033644315,0,0.988416988416988,126,17.6111111111111,50.6,77.335285932,7700.1673309,388.64781336,22.708825315,8.8168113294,5.3988418175,15.6,16,41.1,7.5,4040,12.313515705,7.4857404555,13,9042,0.1882,0.4308,0.4285,0.3792,0.5883,0.3601,0.2229,0.6909,0.2235,0.4308,0.2869,0.0506,0.0382,0.1461,0.2219,0.2569,0.4976,0.1242,0.766,0.29
"54053",45,0.0016629711751663,27060,62.8209182743934,1,1,128,17.8888888888889,58,73.927651648,12576.929504,546.33048456,25.412769691,9.4913476665,5.5576851923,17.5,7,40.5,7.3,3830,11.760951252,7.0543835882,14,7049,0.6106,0.8007,0.6991,0.8606,0.8061,0.6211,0.6555,0.659,0.2977,0.8768,0.3789,0.0503,0.0395,0.1442,0.624,0.0828,0.8618,0.3486,0.8816,0.589
"54055",88,0.00143145292471859,61476,146.732831375157,0,0.977099236641221,124.5,15.7777777777778,53.55,72.749339354,13227.547002,610.9260022,25.282589787,11.441693291,5.2848028718,13,38,38.5,7.1,9350,10.978253608,7.7087514179,40,4728,0.7631,0.7077,0.7969,0.4094,0.7373,0.7023,0.9191,0.7109,0.2598,0.9764,0.752,0.4139,0.3499,0.5024,0.6695,0.6485,0.7864,0.0729,0.8609,0.4744
